# reform1990.tsv
#
# Old/new spelling pairs from the 1990 French orthographic reform
# ("Rectifications orthographiques du français"), sourced from the French
# Wiktionnaire annex page "Annexe:Rectifications orthographiques du français
# en 1990" (https://fr.wiktionary.org/wiki/Annexe:Rectifications_orthographiques_du_fran%C3%A7ais_en_1990,
# CC BY-SA) and cross-checked against the reform's own rule text (exceptions
# such as sûr/sûre keeping the circumflex are documented in that same page).
#
# Coverage: category 5 (accent grave replacing aigu, e.g. événement -> évènement),
# category 6 (circumflex removed from i/u, e.g. boîte -> boite), category 7 (tréma
# repositioned/added, e.g. aiguë -> aigüe), category 9 (-illier/-illière loses its "i",
# e.g. quincaillier -> quincailler), category 10 (-olle/-otter consonant doubling
# reduced, e.g. cocotter -> cocoter), category 12 (autres rectifications, a grab-bag of
# idiosyncratic per-word fixes, e.g. nénuphar -> nénufar) are populated here as sourced
# old/new pairs. Category 8 (-eler/-eter verb conjugation, e.g. amoncelle -> amoncèle)
# is NOT a static pair table -- it's implemented programmatically in lexique.py
# (loadElerEterQualifyingVerbs()) since it covers ~124 verbs generatively from Verbiste
# conjugation data rather than needing each conjugated form listed individually; see
# scratch/reform1990/STATUS.md for that mechanism's sourcing and validation, including a
# known gap (interpeller/interpeler, documented as an exception row below).
# Categories 2/4 (pluriels de mots composés, mots soudés) are NOT represented: ALL of
# their target words are hyphenated compounds, and hyphenated words never survive
# lexique.py's syllable-breakdown filter into LexiqueMixte.tsv at all (confirmed: 0
# hyphenated rows in the committed output), so there is nothing for an ortho-rewrite
# mechanism to touch even if built. Two categories (numéraux composés, participe passé de
# "laisser") are phrase/syntax-level rules with no row-level hook in a word lexicon at
# all -- see the two placeholder rows at the end, kept for completeness only.
#
# Category 3 (mots empruntés/loanwords) splits into two independent sub-categories,
# since a loanword can need either, both, or neither:
#   - "mots_empruntes_accent" -- the reform adds a French accent to a bare loanword
#     letter (e.g. arboretum -> arborétum). Mechanically identical to the other
#     accent-diacritic categories above: a single-character substitution/insertion,
#     appliesToOrthoRewrite=true, generalizes across the word's whole family exactly
#     like circonflexe/accent_grave/trema. Old spellings were found by trying every
#     accent-stripping of the sourced new spelling and checking corpus attestation
#     (scratch/reform1990/cat3_extract.py), same "corpus already has both spellings"
#     philosophy as the other categories.
#   - "mots_empruntes_pluriel" -- the reform regularizes an irregular/foreign plural to
#     a plain French "-s" (e.g. un match, des matches -> des matchs). This is NOT a
#     single-character edit (barmen -> barmans, curricula -> curriculums are whole-suffix
#     replacements) and does NOT touch the singular row at all -- appliesToPluralRewrite
#     is a separate boolean/mechanism (lexique.py's loadReform1990PluralRewrites()) that
#     does a literal ortho match-and-replace restricted to number=="p" rows. Pairs were
#     only accepted where Lexique383 already has BOTH the reform's stated new plural
#     (from the Wiktionnaire subpage) AND some other, differing plural spelling under the
#     same lemme+number="p" (that differing spelling is the corpus's actual irregular
#     plural, not guessed) -- same "both independently attested" discipline as the rest
#     of this file, plus a gramCat/gender check per pair (see bêtasses/nues below for the
#     two danger cases that check caught).
#
# appliesToOrthoRewrite's transform is a single-character edit (substitution, deletion,
# OR insertion -- see lexique.py's computeSingleEditRule()) applied to a word's whole
# family (every corpus row sharing its lemme, or its exact ortho as a fallback for
# irregular forms like participles). Pairs needing a multi-character edit (e.g.
# nénuphar/nénufar's "ph"->"f", not a single insertion/deletion) are recorded here for
# completeness but NOT automated -- appliesToOrthoRewrite=False with a note explaining
# why, same treatment as an unattested pair.
#
# Candidate pairs were only accepted here when BOTH the old and new spelling
# are independently attested as real words in resources/Lexique383.tsv (see
# scratch/reform1990/match_reform_pairs.py's weighted-edit-distance matcher)
# -- a reform spelling that never appears in the corpus can't cause a lemma
# clash in lexique.py either way, so it's out of scope for
# appliesToLemmeNormalization/appliesToOrthoRewrite even when the pair is
# real (see category "trema").
#
# appliesToLemmeNormalization=true rows are the ones lexique.py's optional
# APPLY_1990_REFORM_LEMMES pass (see spellingVariantLemme) merges old->new.
# appliesToOrthoRewrite=true rows are the ones lexique.py's optional
# APPLY_1990_REFORM_ORTHO pass rewrites in place -- every corpus row whose
# ortho/lemme belongs to that word's family gets its ortho (and orthosyll_cv)
# updated to the new spelling, not just rows that already collide with an
# existing new-spelling row. This is what makes LexiqueMixte.tsv generative
# under the new norm instead of merely collision-free.
# appliesToPluralRewrite=true rows are the ones lexique.py's optional
# APPLY_1990_REFORM_EMPRUNT_PLURIEL pass rewrites -- a literal ortho match-and-replace
# on number=="p" rows only (oldSpelling here IS the full irregular plural form, not a
# lemme or a singular). Independent of the other three flags.
# isException=true rows must NOT be merged or rewritten -- either a
# documented reform exception (sûr/sûre keeps its circumflex) or a homograph
# collision with an unrelated, more common word (mûre/mure, fût/fut,
# faîte/faite) found during manual review, since automatic gramCat-overlap
# filtering proved unreliable (it both missed real collisions and flagged
# genuine pairs as false positives -- see scratch/reform1990/STATUS.md for
# the full comparison).
#
oldSpelling	newSpelling	category	appliesToLemmeNormalization	appliesToOrthoRewrite	appliesToPluralRewrite	isException	note
senior	sénior	mots_empruntes_accent	False	True	False	False	
sombrero	sombréro	mots_empruntes_accent	False	True	False	False	
sostenuto	sosténuto	mots_empruntes_accent	False	True	False	False	
spermaceti	spermacéti	mots_empruntes_accent	False	True	False	False	
tepidarium	tépidarium	mots_empruntes_accent	False	True	False	False	
tequila	téquila	mots_empruntes_accent	False	True	False	False	
torero	toréro	mots_empruntes_accent	False	True	False	False	
vaquero	vaquéro	mots_empruntes_accent	False	True	False	False	
velum	vélum	mots_empruntes_accent	False	True	False	False	
veto	véto	mots_empruntes_accent	False	True	False	False	
artefact	artéfact	mots_empruntes_accent	False	True	False	False	
edelweiss	édelweiss	mots_empruntes_accent	False	True	False	False	
limes	limès	mots_empruntes_accent	False	False	False	False	homograph collision: Lexique383's "limes" row is ambiguous between the plural of "lime" (nail file/citrus fruit) and a conjugated form of "limer" ("to file") -- unrelated to the Latin loanword "limes" (border wall) this pair targets
chebec	chébec	mots_empruntes_accent	False	False	False	False	neither spelling present in Lexique383 corpus (chébek variant also unattested)
chechia	chéchia	mots_empruntes_accent	False	False	False	False	old spelling not present in Lexique383 corpus, nothing to rewrite (new spelling already the only one attested)
cicerone	cicérone	mots_empruntes_accent	False	False	False	False	old spelling not present in Lexique383 corpus, nothing to rewrite (new spelling already the only one attested)
nouraghe	nuraghe	mots_empruntes_accent	False	False	False	False	neither spelling present in Lexique383 corpus
ciao	tchao	mots_empruntes_accent	False	False	False	False	needs a multi-character/multi-position edit (not a single insertion/deletion/substitution), not automated by the single-edit ortho-rewrite mechanism
barmen	barmans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: barman)
brunches	brunchs	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: brunch)
chlamydiae	chlamydias	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: chlamydia)
clergymen	clergymans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: clergyman)
conquistadores	conquistadors	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: conquistador)
curricula	curriculums	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: curriculum)
errata	erratums	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: erratum)
ferries	ferrys	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: ferry)
gentlemen	gentlemans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: gentleman)
hobbies	hobbys	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: hobby)
jazzmen	jazzmans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: jazzman)
lieder	lieds	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: lied)
mafiosi	mafiosos	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: mafioso)
maxima	maximums	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: maximum)
minima	minimums	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: minimum)
moudjahidine	moudjahidines	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: moudjahidine)
optima	optimums	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: optimum)
policemen	policemans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: policeman)
putti	puttos	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: putto)
quanta	quantums	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: quantum)
recordmen	recordmans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: recordman)
rugbymen	rugbymans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: rugbyman)
rushes	rushs	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: rush)
scampi	scampis	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: scampi)
scénarii	scénarios	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: scénario)
sketches	sketchs	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: sketch)
soli	solos	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: solo)
sportsmen	sportsmans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: sportsman)
supermen	supermans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: superman)
tempi	tempos	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: tempo)
tennismen	tennismans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: tennisman)
varia	varias	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: varia)
yachtmen	yachtmans	mots_empruntes_pluriel	False	False	True	False	irregular loanword plural, regularized to French -s (lemme: yachtman)
bêtasses	bêtas	mots_empruntes_pluriel	False	False	False	True	excluded: "bêtasses" is the feminine plural of the ADJ sense of "bêta" (colloquial "silly", masc. bêta/fem. bêtasse), a distinct paradigm from the NOM "bêta" (Greek letter) this pair targets -- rewriting would destroy a real gender-marked form
nues	nus	mots_empruntes_pluriel	False	False	False	True	excluded: lemme "nu" covers the Greek letter (NOM), the adjective "naked" (ADJ), AND an unrelated archaic noun "nue" (cloud) whose plural is "nues" -- too ambiguous to rewrite safely
